post_id,timestamp,text,category,sentiment,language,has_link,likes,comments,shares,is_spam
1701,2024-11-21 23:46:00,"New day, new goals. #Sale 😂",personal_update,negative,en,0,32,7,6,0
3089,2023-09-07 12:59:00,The Acme app keeps crashing after update.,customer_support,positive,es,0,13,3,1,0
4391,2023-03-17 02:22:00,Missed my brother today. 😂,personal_update,neutral,de,0,29,8,4,0
2982,2023-04-20 13:01:00,Buy 1 get 1 on all sneakers until Monday.,promotion,positive,fr,1,14,2,0,1
41,2024-04-16 22:58:00,Join us at the tech summit this Friday! Tickets available now. #Tech,event,positive,hi,0,49,7,14,0
1380,2024-10-26 09:15:00,Friend: ‘We should work out.’ Us: 💪,meme_joke,positive,en,0,100,11,22,0
2090,2024-04-28 15:01:00,Meetup at London for charity run. RSVP below.,event,positive,en,1,22,4,1,0
2176,2024-09-02 09:52:00,New drop: laptop! Grab yours today.,promotion,neutral,es,1,19,3,2,0
3218,2024-05-16 11:40:00,Tough loss for Warriors. Refs were wild.,sports,positive,fr,0,120,28,15,0
2886,2023-09-01 11:42:00,Friend: ‘We should work out.’ Us: 🤷,meme_joke,positive,de,1,116,20,9,0
75,2023-08-22 11:35:00,Mental health matters. Take a break. 🎉,health_wellness,positive,es,0,39,13,6,0
3910,2024-03-09 15:48:00,POV: You at 8am meetings 💪💪,meme_joke,positive,en,0,31,3,4,0
4965,2025-05-25 21:46:00,New bill on tax policy passes in Berlin.,politics,neutral,hi,0,31,5,8,0
2658,2023-07-17 21:35:00,Debate tonight on tax policy. What are your thoughts?,politics,positive,en,0,44,10,4,0
3181,2023-06-16 03:57:00,Weekend vibes at the Sydney! 🥲,personal_update,neutral,en,0,47,8,6,0
2077,2023-11-22 01:10:00,Reminder: drink water and stretch today! 💖,health_wellness,positive,en,0,38,9,8,0
442,2023-08-24 18:56:00,Record broken: K. Garcia sets new high for runs.,sports,negative,en,0,50,11,10,0
4052,2025-01-26 13:54:00,New bill on climate action passes in Mumbai.,politics,neutral,en,0,36,11,3,0
2052,2024-12-22 08:45:00,Loving the new Umbrella headphones! Battery lasts all day.,product_feedback,neutral,de,0,34,7,9,0
2542,2025-05-21 04:03:00,Me: I’ll sleep early. Also me at 3am: 😴,meme_joke,positive,fr,0,160,57,37,0
3307,2024-10-27 01:56:00,Join us at the book club this Wednesday! Tickets available now. #News,event,positive,en,1,113,24,11,0
1302,2023-10-20 06:44:00,The headphones design is sleek but camera needs work.,product_feedback,neutral,hi,0,40,15,10,0
1782,2025-02-06 13:54:00,Heads up: data breach expected later this week.,news,neutral,en,1,58,17,16,0
4815,2024-06-17 23:38:00,"Refund request for defective smartwatch, DM sent.",customer_support,positive,de,0,13,4,2,0
3431,2024-09-30 05:31:00,Use code BUNDLE for free shipping on smartwatch.,promotion,negative,en,1,27,6,4,0
1305,2024-10-31 04:01:00,Heads up: policy change expected later this week.,news,negative,en,0,83,16,24,0
237,2025-06-28 04:30:00,Exclusive: laptop bundle for $90!,promotion,neutral,en,1,29,3,1,1
2600,2023-11-10 12:57:00,Loving the new Initech laptop! Battery lasts all day.,product_feedback,neutral,en,1,39,14,8,0
521,2024-01-14 11:01:00,Tough loss for Lions. Refs were wild.,sports,positive,fr,1,70,9,15,0
2574,2023-12-15 18:48:00,Weekend vibes at the Delhi! 🤔,personal_update,positive,en,0,52,10,2,0
3281,2023-01-27 01:27:00,Missed my brother today. 😅,personal_update,neutral,en,0,22,3,3,0
3187,2023-03-20 08:54:00,Fact check: claims about education reform and taxes.,politics,positive,fr,0,26,10,4,0
2769,2024-01-19 16:36:00,Having trouble logging into my Umbrella account—any fix?,customer_support,negative,en,1,11,3,2,0
736,2024-05-11 18:56:00,Public health update: market rally cases rising in Berlin.,health_wellness,neutral,fr,0,13,4,2,0
4704,2024-09-30 00:43:00,Countdown to community fair: only 11 days left!,event,positive,en,1,85,16,6,0
4930,2024-02-25 09:10:00,Breaking: weather alert just happened in Berlin. Details emerging. #Sale,news,positive,hi,0,140,15,35,0
2107,2025-06-03 05:46:00,Weekend vibes at the Mumbai! 😴,personal_update,neutral,de,0,37,6,10,0
2680,2024-06-12 23:33:00,Not impressed with Globex's headphones build quality.,product_feedback,neutral,es,0,7,0,0,0
3230,2023-09-14 10:15:00,Latest update on market rally: authorities confirm new info.,news,neutral,en,1,46,14,8,0
2762,2024-09-15 15:37:00,The headphones design is sleek but camera needs work.,product_feedback,neutral,en,0,33,11,5,0
593,2023-08-11 12:33:00,Matchday! City vs Royals at 10am. Predictions?,sports,negative,en,0,92,31,22,0
1304,2025-01-03 05:48:00,Feature request: please add offline sync to sneakers.,product_feedback,positive,en,1,55,21,10,0
1388,2024-08-04 03:41:00,When you open the fridge and forget why you came: 🤔 #relatable,meme_joke,positive,en,0,144,48,15,0
4696,2023-06-08 21:36:00,Tough loss for Tigers. Refs were wild.,sports,neutral,en,0,63,6,15,0
4527,2023-04-18 09:51:00,"Hi Initech, my order #45346 hasn’t arrived. Please help.",customer_support,neutral,en,0,17,3,2,0
3948,2025-01-07 04:02:00,Thanks Stark support for resolving my issue fast!,customer_support,positive,fr,0,16,4,1,0
1891,2023-10-12 10:50:00,Friend: ‘We should work out.’ Us: 😅,meme_joke,positive,en,0,22,4,1,0
2988,2024-12-08 08:31:00,Me: I’ll sleep early. Also me at 3am: 🥲,meme_joke,neutral,es,0,24,9,1,0
4925,2023-02-06 20:57:00,Just had biryani with friends. So good! 😂,personal_update,positive,en,0,5,0,0,0
3298,2024-01-10 00:07:00,Missed my sister today. 😴,personal_update,neutral,de,1,39,14,8,0
905,2023-03-16 10:02:00,Countdown to tech summit: only 5 days left!,event,positive,en,0,107,10,17,0
4610,2023-03-21 11:19:00,"New day, new goals. #Breaking 🔥",personal_update,positive,en,0,46,8,11,0
1280,2024-06-14 10:39:00,In-depth: What policy change means for Delhi.,news,neutral,es,1,12,1,2,0
934,2023-06-07 23:41:00,Feature request: please add faster charging to smartwatch.,product_feedback,negative,de,0,8,1,1,0
4900,2024-11-20 03:11:00,Feeling meh today! 🤔 #Tech,personal_update,neutral,en,0,49,6,9,0
2309,2023-06-10 05:38:00,FLASH SALE: sneakers at 30% off. Limited time! #Tech,promotion,neutral,en,0,45,9,8,1
1556,2025-07-15 09:52:00,"Hi Stark, my order #57467 hasn’t arrived. Please help.",customer_support,positive,en,1,20,2,4,0
4534,2025-05-16 06:07:00,Loving the new Globex headphones! Battery lasts all day.,product_feedback,positive,en,0,7,2,0,0
3191,2023-02-28 21:38:00,Livestream starts at 6pm! Don’t miss the community fair.,event,positive,de,1,71,7,9,0
4442,2023-05-21 07:54:00,Not impressed with Stark's laptop build quality.,product_feedback,neutral,en,1,4,0,0,0
707,2024-03-02 12:04:00,Buy 1 get 1 on all coffee maker until Monday.,promotion,negative,fr,1,37,10,1,1
4691,2024-05-06 04:38:00,Not impressed with Umbrella's headphones build quality.,product_feedback,positive,es,0,58,15,13,0
3071,2023-06-16 04:00:00,Reminder: drink water and stretch today! 🤷,health_wellness,neutral,es,0,20,3,4,0
746,2025-07-25 07:52:00,Tried Mediterranean for a week—here’s how I feel.,health_wellness,positive,es,0,65,17,8,0
3595,2025-06-18 12:37:00,Use code FREESHIP for free shipping on smartwatch.,promotion,positive,de,1,50,14,4,0
1940,2024-03-11 23:35:00,In-depth: What data breach means for London.,news,neutral,de,1,79,20,7,0
4401,2023-02-08 19:48:00,Countdown to tech summit: only 1 days left!,event,neutral,en,1,75,14,8,0
2863,2024-02-23 02:37:00,Just had sushi with friends. So good! 💖,personal_update,positive,en,0,34,5,6,0
3997,2023-11-06 12:41:00,Not impressed with Stark's sneakers build quality.,product_feedback,negative,en,0,9,1,2,0
514,2024-02-12 15:34:00,The Globex app keeps crashing after update.,customer_support,neutral,en,0,7,2,1,0
82,2023-05-25 16:24:00,When you open the fridge and forget why you came: 😂 #relatable,meme_joke,positive,es,1,88,11,12,0
4977,2023-10-10 15:07:00,Starting a 30-day running challenge. Who’s in?,health_wellness,positive,en,0,63,6,18,0
1309,2023-03-23 00:56:00,Breaking: data breach just happened in Delhi. Details emerging. #Health,news,neutral,en,1,57,9,3,0
4615,2023-01-04 05:27:00,Record broken: L. Chen sets new high for points.,sports,neutral,en,1,32,8,4,0
915,2023-09-27 03:38:00,Join us at the book club this Friday! Tickets available now. #LOL,event,neutral,en,1,88,24,7,0
3453,2023-09-15 15:11:00,Breaking: weather alert just happened in Toronto. Details emerging. #Sale,news,positive,en,1,60,20,12,0
3696,2023-04-19 12:58:00,Tried keto for a week—here’s how I feel.,health_wellness,neutral,fr,0,48,11,6,0
4805,2023-03-28 18:51:00,Feature request: please add faster charging to headphones.,product_feedback,positive,en,0,3,0,0,0
3157,2024-03-27 07:30:00,Weekend vibes at the Toronto! 💖,personal_update,positive,es,0,80,8,17,0
2199,2024-09-01 14:46:00,New drop: headphones! Grab yours today.,promotion,positive,en,1,70,20,5,0
4233,2023-04-29 12:49:00,Countdown to music festival: only 6 days left!,event,neutral,de,0,51,20,13,0
775,2023-01-22 17:48:00,Just had ramen with friends. So good! 🤔,personal_update,neutral,en,0,42,11,9,0
330,2024-12-02 22:22:00,Fact check: claims about climate action and taxes.,politics,positive,fr,0,71,16,9,0
2055,2024-01-08 15:05:00,This cat has more confidence than me 😂,meme_joke,positive,hi,0,138,40,9,0
2002,2024-11-06 13:24:00,Just had sushi with friends. So good! 🤷,personal_update,positive,hi,1,16,6,1,0
944,2023-07-15 06:45:00,Report: policy change could affect students.,news,neutral,de,1,37,8,3,0
823,2025-03-24 00:50:00,Public health update: concert announcement cases rising in Toronto.,health_wellness,positive,de,1,35,6,4,0
4528,2025-05-03 22:52:00,Meetup at London for tech summit. RSVP below.,event,positive,en,0,96,19,11,0
910,2024-08-29 05:53:00,Starting a 30-day running challenge. Who’s in?,health_wellness,positive,es,0,68,20,11,0
2517,2023-05-01 11:29:00,Feature request: please add faster charging to coffee maker.,product_feedback,positive,en,1,35,8,7,0
182,2025-05-07 15:48:00,Use code DEAL50 for free shipping on smartwatch.,promotion,negative,es,1,10,2,2,0
165,2023-05-26 14:53:00,Loving the new Acme smartwatch! Battery lasts all day.,product_feedback,positive,fr,0,60,6,10,0
1524,2024-11-09 09:03:00,POV: You at 8am meetings 🥲🥲,meme_joke,positive,de,0,159,42,17,0
452,2024-02-15 16:58:00,City with an unbelievable win tonight! #Sale,sports,positive,en,0,118,45,16,0
2539,2024-08-03 04:13:00,Updating to say smartwatch performance improved after patch.,product_feedback,negative,en,0,1,0,0,0
4138,2024-12-05 18:20:00,Thanks Initech support for resolving my issue fast!,customer_support,negative,de,0,17,6,3,0
4776,2023-12-05 10:54:00,Livestream starts at 10am! Don’t miss the tech summit.,event,positive,de,1,29,5,8,0
1312,2023-12-02 08:58:00,Matchday! Tigers vs Warriors at 10am. Predictions?,sports,negative,de,0,81,18,5,0
3150,2024-04-11 20:58:00,Loving the new Stark sneakers! Battery lasts all day.,product_feedback,negative,en,0,13,1,1,0
1112,2023-04-23 13:47:00,Meetup at Sydney for tech summit. RSVP below.,event,negative,en,1,41,11,11,0
4548,2024-06-11 09:35:00,Having trouble logging into my Globex account—any fix?,customer_support,negative,fr,0,14,2,1,0
4086,2023-02-10 01:51:00,Use code FREESHIP for free shipping on sneakers.,promotion,positive,es,0,10,1,1,0
3490,2023-04-17 21:51:00,Tough loss for Lions. Refs were wild.,sports,positive,en,0,73,14,14,0
1288,2025-07-21 17:17:00,"New day, new goals. #MondayMotivation 🙌",personal_update,negative,fr,0,6,2,0,0
4178,2023-10-02 08:13:00,Having trouble logging into my Globex account—any fix?,customer_support,negative,en,1,6,1,0,0
4646,2025-01-24 04:03:00,Report: weather alert could affect seniors.,news,neutral,en,1,117,35,7,0
3681,2025-06-02 17:10:00,Opinion: tax policy will impact students the most.,politics,neutral,de,0,55,16,11,0
4512,2024-10-30 06:35:00,This cat has more confidence than me 🤷,meme_joke,positive,es,0,155,15,21,0
4169,2024-01-04 15:54:00,FLASH SALE: laptop at 30% off. Limited time! #Sports,promotion,negative,en,0,21,5,5,0
3301,2023-05-29 14:09:00,Exclusive: headphones bundle for $179!,promotion,neutral,fr,1,6,2,1,0
3311,2023-11-16 05:47:00,Me: I’ll sleep early. Also me at 3am: 🤷,meme_joke,neutral,fr,1,102,37,9,0
4557,2024-08-10 14:21:00,Photos from music festival are up—tag yourself!,event,positive,es,0,12,1,3,0
3126,2025-01-07 10:53:00,"New day, new goals. #Sports 💖",personal_update,positive,de,1,43,6,12,0
328,2025-03-29 09:00:00,Mental health matters. Take a break. 🙌,health_wellness,negative,fr,0,23,4,2,0
1791,2024-12-25 19:39:00,Loving the new Stark coffee maker! Battery lasts all day.,product_feedback,negative,fr,0,23,8,4,0
2491,2025-05-29 15:36:00,Breaking: weather alert just happened in New York. Details emerging. #Tech,news,negative,en,1,101,17,20,0
2007,2025-07-12 23:56:00,Feeling happy today! 🤷 #Tech,personal_update,neutral,en,0,13,3,2,0
2008,2024-04-16 03:19:00,Friend: ‘We should work out.’ Us: 🤷,meme_joke,positive,fr,0,69,24,8,0
1859,2024-09-05 06:23:00,Friend: ‘We should work out.’ Us: 😴,meme_joke,positive,en,1,110,20,27,0
4686,2025-03-03 19:58:00,"Refund request for defective smartwatch, DM sent.",customer_support,neutral,en,0,17,2,1,0
313,2025-05-07 17:10:00,Missed my grandma today. 😅,personal_update,neutral,hi,0,58,19,16,0
833,2024-06-04 02:04:00,Report: policy change could affect commuters.,news,neutral,en,0,107,40,16,0
3080,2023-10-20 05:55:00,"Refund request for defective sneakers, DM sent.",customer_support,negative,en,0,14,2,2,0
4718,2024-02-19 22:23:00,Me: I’ll sleep early. Also me at 3am: 😂,meme_joke,neutral,es,0,74,25,17,0
3463,2023-03-22 08:09:00,Join us at the music festival this Thursday! Tickets available now. #Fitness,event,positive,en,0,94,29,9,0
1202,2023-07-25 22:16:00,United with an unbelievable win tonight! #MondayMotivation,sports,positive,hi,0,38,13,1,0
4392,2023-12-28 07:34:00,Loving the new Stark laptop! Battery lasts all day.,product_feedback,neutral,en,1,16,3,4,0
3548,2023-06-16 18:05:00,Public health update: weather alert cases rising in Delhi.,health_wellness,positive,fr,1,82,32,17,0
4923,2024-04-25 23:32:00,Matchday! City vs Lions at 2pm. Predictions?,sports,neutral,en,0,97,35,27,0
2135,2025-04-09 04:28:00,Friend: ‘We should work out.’ Us: 🤔,meme_joke,positive,en,0,51,20,14,0
3452,2023-12-07 01:37:00,Heads up: concert announcement expected later this week.,news,neutral,en,0,87,16,22,0
2210,2023-05-03 05:00:00,Weekend vibes at the Sydney! 🔥,personal_update,neutral,en,0,33,8,9,0
1902,2024-07-06 00:47:00,Debate tonight on tax policy. What are your thoughts?,politics,positive,en,0,54,18,10,0
1482,2024-10-14 20:57:00,Me: I’ll sleep early. Also me at 3am: 🔥,meme_joke,negative,es,0,89,21,24,0
778,2025-02-20 06:14:00,Feeling tired today! 😂 #News,personal_update,positive,en,1,26,5,1,0
800,2023-06-20 23:31:00,Exclusive: headphones bundle for $125!,promotion,neutral,en,1,19,6,3,1
3715,2025-06-06 10:11:00,Missed my brother today. 💪,personal_update,neutral,en,0,10,2,2,0
3943,2024-11-07 12:09:00,This cat has more confidence than me 😅,meme_joke,neutral,es,0,130,16,10,0
55,2024-08-08 13:39:00,Just had sushi with friends. So good! 🔥,personal_update,positive,en,0,78,13,8,0
2973,2024-01-22 20:26:00,Breaking: power outage just happened in Toronto. Details emerging. #Sale,news,neutral,en,0,30,8,7,0
3336,2024-07-31 13:48:00,"Refund request for defective sneakers, DM sent.",customer_support,negative,en,0,16,6,4,0
1921,2023-03-29 19:01:00,Livestream starts at 10am! Don’t miss the music festival.,event,neutral,hi,0,49,5,4,0
3716,2023-12-26 11:29:00,Exclusive: laptop bundle for $151!,promotion,positive,en,0,50,16,5,1
4647,2025-02-17 02:19:00,In-depth: What policy change means for Delhi.,news,neutral,fr,1,65,14,8,0
947,2024-02-22 06:45:00,Feeling excited today! 🔥 #MondayMotivation,personal_update,positive,hi,0,48,13,3,0
1702,2023-10-14 13:33:00,In-depth: What power outage means for Mumbai.,news,neutral,en,1,112,25,12,0
3294,2023-08-19 09:52:00,Join us at the charity run this Friday! Tickets available now. #Sale,event,neutral,hi,0,93,23,22,0
2162,2023-01-02 01:57:00,Record broken: R. Patel sets new high for runs.,sports,positive,fr,0,109,15,19,0
1137,2024-11-02 07:55:00,Photos from tech summit are up—tag yourself!,event,positive,en,0,79,31,8,0
988,2025-05-22 01:03:00,Feeling happy today! 😂 #Tech,personal_update,neutral,en,0,50,6,14,0
2550,2025-02-21 19:53:00,Breaking: data breach just happened in Toronto. Details emerging. #Sale,news,neutral,en,1,26,3,4,0
194,2025-07-08 00:26:00,New drop: sneakers! Grab yours today.,promotion,neutral,en,0,40,15,11,0
3058,2025-01-15 05:56:00,Having trouble logging into my Acme account—any fix?,customer_support,negative,en,0,14,4,4,0
3247,2024-08-01 04:37:00,Not impressed with Stark's laptop build quality.,product_feedback,neutral,en,0,36,10,8,0
1395,2025-07-02 17:00:00,Weekend vibes at the Berlin! 🥲,personal_update,positive,de,0,16,4,2,0
2638,2023-04-03 20:26:00,FLASH SALE: laptop at 60% off. Limited time! #Event,promotion,neutral,de,1,20,4,3,0
769,2025-01-27 09:57:00,Me: I’ll sleep early. Also me at 3am: 😅,meme_joke,positive,en,0,92,14,19,0
4703,2025-06-01 22:59:00,Latest update on concert announcement: authorities confirm new info.,news,positive,en,0,19,7,3,0
3091,2024-08-04 13:28:00,The laptop design is sleek but camera needs work.,product_feedback,neutral,en,1,31,10,5,0
3496,2023-07-26 21:38:00,Reminder: drink water and stretch today! 😅,health_wellness,neutral,en,0,21,3,4,0
3216,2023-10-17 22:58:00,Photos from community fair are up—tag yourself!,event,positive,en,1,36,12,8,0
286,2024-01-18 03:21:00,Exclusive: coffee maker bundle for $289!,promotion,neutral,en,0,6,1,0,0
4939,2023-02-11 15:38:00,Latest update on policy change: authorities confirm new info.,news,neutral,en,1,105,40,19,0
429,2024-12-25 10:08:00,Report: concert announcement could affect commuters.,news,neutral,hi,1,119,47,18,0
